country,latitude,longitude,year,KILL,POLPRIS,TORT,ASSN,FORMOV,DOMMOV,SPEECH,ELECSD,RELFRE,WORKER
Syria,34.802075,38.996815,2000,1,0,0,0,0,1,0,0,1,0
Syria,34.802075,38.996815,2001,2,0,0,0,0,2,0,0,0,0
Syria,34.802075,38.996815,2002,2,0,0,0,0,1,0,0,1,0
Syria,34.802075,38.996815,2003,1,0,0,0,0,1,0,0,1,0
Syria,34.802075,38.996815,2004,1,0,0,1,0,0,0,0,1,0
Syria,34.802075,38.996815,2005,1,0,0,0,0,1,0,0,0,0
Syria,34.802075,38.996815,2006,1,0,0,0,0,1,0,0,1,0
Syria,34.802075,38.996815,2007,1,0,0,0,1,0,0,0,0,0
Syria,34.802075,38.996815,2008,0,0,0,0,1,0,0,0,0,0
Syria,34.802075,38.996815,2009,1,0,0,0,1,0,0,0,0,0
Syria,34.802075,38.996815,2010,1,0,0,0,1,0,0,0,0,0
Syria,34.802075,38.996815,2011,0,0,0,0,1,0,0,0,0,0
Taiwan,23.69781,120.960515,1981,1,1,1,0,1,2,1,1,0,1
Taiwan,23.69781,120.960515,1982,2,1,1,0,1,2,1,1,1,1
Taiwan,23.69781,120.960515,1983,2,1,1,0,1,2,1,1,1,2
Taiwan,23.69781,120.960515,1984,2,1,1,0,1,2,1,1,0,2
Taiwan,23.69781,120.960515,1985,2,1,1,0,2,2,1,1,1,2
Taiwan,23.69781,120.960515,1986,2,1,2,0,1,1,1,1,1,2
Taiwan,23.69781,120.960515,1987,2,1,2,0,1,1,1,1,1,2
Taiwan,23.69781,120.960515,1988,2,1,2,1,1,1,1,1,1,2
Taiwan,23.69781,120.960515,1989,2,2,2,1,1,1,1,1,2,2
Taiwan,23.69781,120.960515,1990,2,2,2,1,1,1,1,1,2,2
Taiwan,23.69781,120.960515,1991,2,2,2,1,1,2,1,1,2,2
Taiwan,23.69781,120.960515,1992,2,2,2,1,1,1,1,1,2,2
Taiwan,23.69781,120.960515,1993,2,2,2,1,1,2,1,1,2,2
Taiwan,23.69781,120.960515,1994,2,2,2,1,1,2,1,1,2,2
Taiwan,23.69781,120.960515,1995,2,2,2,1,1,2,1,2,2,2
Taiwan,23.69781,120.960515,1996,2,1,1,1,2,2,1,2,2,2
Taiwan,23.69781,120.960515,1997,2,2,2,1,2,2,1,2,2,2
Taiwan,23.69781,120.960515,1998,2,2,1,1,2,2,2,2,2,1
Taiwan,23.69781,120.960515,1999,2,2,1,2,2,2,2,2,2,1
Taiwan,23.69781,120.960515,2000,2,2,0,2,2,2,1,2,2,2
Taiwan,23.69781,120.960515,2001,2,2,0,2,2,2,2,2,2,2
Taiwan,23.69781,120.960515,2002,2,2,1,2,2,2,2,2,2,0
Taiwan,23.69781,120.960515,2003,2,2,1,2,2,2,2,2,2,0
Taiwan,23.69781,120.960515,2004,2,2,1,2,2,2,1,1,2,0
Taiwan,23.69781,120.960515,2005,2,2,1,2,2,2,1,2,2,0
Taiwan,23.69781,120.960515,2006,2,2,2,2,2,2,1,2,2,0
Taiwan,23.69781,120.960515,2007,2,2,2,2,2,1,1,2,2,0
Taiwan,23.69781,120.960515,2008,2,2,2,1,2,1,1,2,2,0
Taiwan,23.69781,120.960515,2009,2,2,2,1,2,2,2,2,2,0
Taiwan,23.69781,120.960515,2010,2,2,2,1,2,2,2,2,2,0
Taiwan,23.69781,120.960515,2011,2,2,2,1,2,2,1,2,2,1
Tajikistan,38.861034,71.276093,1981,,,,,,,,,,
Tajikistan,38.861034,71.276093,1982,,,,,,,,,,
Tajikistan,38.861034,71.276093,1983,,,,,,,,,,
Tajikistan,38.861034,71.276093,1984,,,,,,,,,,
Tajikistan,38.861034,71.276093,1985,,,,,,,,,,
Tajikistan,38.861034,71.276093,1986,,,,,,,,,,
Tajikistan,38.861034,71.276093,1987,,,,,,,,,,
Tajikistan,38.861034,71.276093,1988,,,,,,,,,,
Tajikistan,38.861034,71.276093,1989,,,,,,,,,,
Tajikistan,38.861034,71.276093,1990,,,,,,,,,,
Tajikistan,38.861034,71.276093,1991,,,,,,,,,,
Tajikistan,38.861034,71.276093,1992,0,1,1,2,1,0,1,0,2,2
Tajikistan,38.861034,71.276093,1993,0,0,0,0,2,1,1,0,1,2
Tajikistan,38.861034,71.276093,1994,0,0,0,0,1,1,0,0,2,1
Tajikistan,38.861034,71.276093,1995,0,0,0,0,1,1,0,0,2,2
Tajikistan,38.861034,71.276093,1996,0,0,0,0,1,1,1,0,2,2
Tajikistan,38.861034,71.276093,1997,0,0,0,0,1,1,0,0,2,1
Tajikistan,38.861034,71.276093,1998,0,0,0,1,1,1,0,0,2,2
Tajikistan,38.861034,71.276093,1999,1,0,0,0,1,1,0,0,1,2
Tajikistan,38.861034,71.276093,2000,0,0,0,0,1,1,0,1,1,2
Tajikistan,38.861034,71.276093,2001,1,1,0,0,1,1,1,0,0,2
Tajikistan,38.861034,71.276093,2002,1,0,0,0,1,1,1,0,1,1
Tajikistan,38.861034,71.276093,2003,2,1,0,1,1,1,0,0,0,1
Tajikistan,38.861034,71.276093,2004,2,1,0,1,1,1,0,0,1,1
Tajikistan,38.861034,71.276093,2005,2,1,0,1,1,1,0,0,1,1
Tajikistan,38.861034,71.276093,2006,1,1,0,1,1,1,1,1,1,1
Tajikistan,38.861034,71.276093,2007,1,1,0,1,2,1,0,1,0,0
Tajikistan,38.861034,71.276093,2008,1,1,0,0,2,1,0,0,0,0
Tajikistan,38.861034,71.276093,2009,1,1,0,0,2,1,0,0,0,0
Tajikistan,38.861034,71.276093,2010,1,1,0,0,2,1,0,0,0,0
Tajikistan,38.861034,71.276093,2011,1,1,0,1,2,1,1,0,0,0
Tanzania,-6.369028,34.888822,1981,2,0,2,0,1,2,1,1,2,0
Tanzania,-6.369028,34.888822,1982,2,1,1,0,1,1,0,0,1,0
Tanzania,-6.369028,34.888822,1983,2,2,0,0,1,1,0,0,2,0
Tanzania,-6.369028,34.888822,1984,2,1,1,0,0,0,0,1,2,0
Tanzania,-6.369028,34.888822,1985,2,1,1,0,1,0,0,0,2,1
Tanzania,-6.369028,34.888822,1986,2,1,1,0,1,0,0,0,2,1
Tanzania,-6.369028,34.888822,1987,2,1,1,0,1,1,1,1,2,0
Tanzania,-6.369028,34.888822,1988,1,1,1,0,0,1,1,0,2,1
Tanzania,-6.369028,34.888822,1989,1,1,1,0,0,1,0,0,2,0
Tanzania,-6.369028,34.888822,1990,1,0,0,0,0,0,1,1,2,0
Tanzania,-6.369028,34.888822,1991,1,0,0,0,1,0,1,0,2,0
Tanzania,-6.369028,34.888822,1992,2,1,2,0,0,0,1,0,1,0
Tanzania,-6.369028,34.888822,1993,1,0,2,1,1,1,1,1,2,0
Tanzania,-6.369028,34.888822,1994,2,1,1,1,0,0,1,1,2,0
Tanzania,-6.369028,34.888822,1995,1,1,1,1,1,0,1,1,2,0
Tanzania,-6.369028,34.888822,1996,1,1,1,1,1,0,1,1,2,0
Tanzania,-6.369028,34.888822,1997,1,1,0,0,1,0,0,2,2,1
Tanzania,-6.369028,34.888822,1998,2,1,0,0,1,0,1,1,1,0
Tanzania,-6.369028,34.888822,1999,1,1,0,1,1,0,1,2,1,0
Tanzania,-6.369028,34.888822,2000,0,0,1,1,0,1,0,2,1,0
Tanzania,-6.369028,34.888822,2001,1,0,0,1,1,1,1,1,0,0
Tanzania,-6.369028,34.888822,2002,2,2,1,0,0,1,1,1,0,0
Tanzania,-6.369028,34.888822,2003,1,2,0,0,0,1,1,0,0,0
Tanzania,-6.369028,34.888822,2004,1,0,0,1,1,1,0,1,1,0
Tanzania,-6.369028,34.888822,2005,1,0,0,1,1,1,0,1,1,0
Tanzania,-6.369028,34.888822,2006,1,1,1,1,1,1,0,1,1,0
Tanzania,-6.369028,34.888822,2007,1,2,0,2,1,2,0,1,1,0
Tanzania,-6.369028,34.888822,2008,1,1,0,0,1,2,1,0,1,0
Tanzania,-6.369028,34.888822,2009,1,1,1,0,1,2,1,1,1,0
Tanzania,-6.369028,34.888822,2010,1,1,1,1,1,2,1,1,1,0
Tanzania,-6.369028,34.888822,2011,1,1,1,1,2,2,0,1,1,0
Thailand,15.870032,100.992541,1981,1,0,1,1,2,2,1,1,2,1
Thailand,15.870032,100.992541,1982,1,1,1,1,2,2,1,1,2,1
Thailand,15.870032,100.992541,1983,1,2,1,1,1,2,1,0,2,2
Thailand,15.870032,100.992541,1984,1,1,2,1,2,2,1,0,2,1
Thailand,15.870032,100.992541,1985,1,1,2,2,2,2,1,1,2,2
Thailand,15.870032,100.992541,1986,2,1,1,2,1,2,1,1,2,2
Thailand,15.870032,100.992541,1987,1,1,1,2,1,2,1,1,2,1
Thailand,15.870032,100.992541,1988,2,1,0,2,1,2,1,1,1,2
Thailand,15.870032,100.992541,1989,1,1,0,2,1,2,1,2,0,2
Thailand,15.870032,100.992541,1990,1,1,0,1,1,2,1,1,1,1
Thailand,15.870032,100.992541,1991,1,1,1,1,1,1,1,1,1,1
Thailand,15.870032,100.992541,1992,0,1,2,0,0,0,1,1,1,1
Thailand,15.870032,100.992541,1993,1,1,0,1,1,2,1,1,1,1
Thailand,15.870032,100.992541,1994,2,1,0,1,1,2,1,1,0,1
Thailand,15.870032,100.992541,1995,2,2,1,1,0,1,1,1,1,1
Thailand,15.870032,100.992541,1996,1,1,1,2,0,2,1,1,1,1
Thailand,15.870032,100.992541,1997,2,2,1,2,2,2,1,2,2,1
Thailand,15.870032,100.992541,1998,2,1,1,2,2,2,1,2,2,1
Thailand,15.870032,100.992541,1999,2,1,1,2,2,2,1,2,1,1
Thailand,15.870032,100.992541,2000,1,1,1,1,2,2,1,1,1,1
Thailand,15.870032,100.992541,2001,0,1,1,2,2,2,1,2,1,1
Thailand,15.870032,100.992541,2002,1,1,1,2,1,2,2,2,1,0
Thailand,15.870032,100.992541,2003,0,1,1,2,1,1,1,2,1,0
Thailand,15.870032,100.992541,2004,0,2,1,1,1,2,1,2,1,0
Thailand,15.870032,100.992541,2005,0,1,0,1,1,1,1,1,1,0
Thailand,15.870032,100.992541,2006,0,0,1,0,1,1,1,0,1,0
Thailand,15.870032,100.992541,2007,0,0,1,1,2,2,0,1,1,0
Thailand,15.870032,100.992541,2008,0,0,1,1,2,2,0,1,0,0
Thailand,15.870032,100.992541,2009,0,0,1,1,2,2,0,0,0,0
Thailand,15.870032,100.992541,2010,0,0,0,1,2,2,0,0,1,0
Thailand,15.870032,100.992541,2011,0,0,0,1,2,2,0,1,1,1
Togo,8.619543,0.824782,1981,2,0,1,0,1,2,0,0,2,0
Togo,8.619543,0.824782,1982,2,1,1,1,1,2,0,0,1,0
Togo,8.619543,0.824782,1983,2,1,1,0,1,2,0,0,1,0
Togo,8.619543,0.824782,1984,1,2,1,0,1,2,0,0,0,0
Togo,8.619543,0.824782,1985,1,1,1,0,1,2,0,0,1,0
Togo,8.619543,0.824782,1986,1,1,0,0,1,2,0,0,0,0
Togo,8.619543,0.824782,1987,2,1,1,0,1,2,0,0,1,0
Togo,8.619543,0.824782,1988,2,1,1,0,1,2,1,0,0,1
Togo,8.619543,0.824782,1989,2,1,1,0,1,2,1,0,1,0
Togo,8.619543,0.824782,1990,1,0,1,0,1,2,0,0,1,0
Togo,8.619543,0.824782,1991,0,0,0,1,1,2,1,2,0,2
Togo,8.619543,0.824782,1992,0,1,0,1,2,2,1,0,2,1
Togo,8.619543,0.824782,1993,0,0,0,0,2,2,0,0,2,1
Togo,8.619543,0.824782,1994,0,1,0,0,1,2,1,1,0,0
Togo,8.619543,0.824782,1995,1,1,1,1,0,1,1,0,2,0
Togo,8.619543,0.824782,1996,1,1,1,1,1,0,0,1,2,0
Togo,8.619543,0.824782,1997,0,1,0,1,1,0,1,1,2,1
Togo,8.619543,0.824782,1998,1,1,0,0,0,0,0,1,2,1
Togo,8.619543,0.824782,1999,1,1,0,1,0,0,0,1,2,1
Togo,8.619543,0.824782,2000,1,1,1,0,1,0,0,0,2,2
Togo,8.619543,0.824782,2001,2,1,0,0,0,0,0,1,2,1
Togo,8.619543,0.824782,2002,2,1,0,0,0,0,0,1,2,1
Togo,8.619543,0.824782,2003,1,1,1,1,1,0,0,1,2,1
Togo,8.619543,0.824782,2004,1,1,0,1,1,0,0,1,2,1
Togo,8.619543,0.824782,2005,0,1,0,0,1,0,0,0,2,1
Togo,8.619543,0.824782,2006,1,1,0,1,1,0,0,0,2,1
Togo,8.619543,0.824782,2007,1,1,0,1,0,1,0,0,2,1
Togo,8.619543,0.824782,2008,2,1,0,1,0,1,1,1,2,1
Togo,8.619543,0.824782,2009,1,1,0,1,0,1,1,1,2,1
Togo,8.619543,0.824782,2010,1,0,0,0,0,1,0,1,2,0
Togo,8.619543,0.824782,2011,2,1,0,0,0,1,1,0,2,1
Tonga,-21.178986,-175.198242,1981,,,,,2,2,,,,
Tonga,-21.178986,-175.198242,1982,,,,,2,2,,,,
Tonga,-21.178986,-175.198242,1983,,,,,2,2,,,,
Tonga,-21.178986,-175.198242,1984,,,,,2,2,,,,
Tonga,-21.178986,-175.198242,1985,,,,,2,2,,,,
Tonga,-21.178986,-175.198242,1986,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1987,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1988,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1989,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1990,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1991,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1992,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1993,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1994,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1995,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1996,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1997,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1998,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,1999,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,2000,,,,,2,2,,,2,
Tonga,-21.178986,-175.198242,2001,2,2,1,2,2,2,1,0,1,0
Tonga,-21.178986,-175.198242,2002,,,,,1,2,,,2,
Tonga,-21.178986,-175.198242,2003,2,2,1,2,2,2,1,0,1,0
Tonga,-21.178986,-175.198242,2004,2,2,1,2,2,2,1,0,1,0
Tonga,-21.178986,-175.198242,2005,2,2,2,2,2,2,1,0,1,0
Tonga,-21.178986,-175.198242,2006,2,2,1,2,1,2,1,0,1,0
Tonga,-21.178986,-175.198242,2007,2,1,1,1,2,2,1,0,1,1
Tonga,-21.178986,-175.198242,2008,2,1,1,2,2,2,1,0,2,1
Tonga,-21.178986,-175.198242,2009,2,1,2,2,2,2,1,0,2,0
Tonga,-21.178986,-175.198242,2010,2,2,2,2,2,2,1,1,2,0
Tonga,-21.178986,-175.198242,2011,2,2,2,2,2,2,1,1,2,1
Trinidad and Tobago,10.691803,-61.222503,1981,2,2,2,2,2,2,2,2,2,1
Trinidad and Tobago,10.691803,-61.222503,1982,2,2,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1983,2,2,2,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1984,2,2,2,2,2,2,1,2,1,2
Trinidad and Tobago,10.691803,-61.222503,1985,2,2,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1986,2,2,2,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1987,2,2,2,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1988,2,2,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1989,2,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1990,1,1,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1991,1,2,1,2,2,2,2,1,2,2
Trinidad and Tobago,10.691803,-61.222503,1992,1,2,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1993,1,2,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1994,2,1,0,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1995,1,2,0,2,2,2,2,2,2,1
Trinidad and Tobago,10.691803,-61.222503,1996,2,2,1,2,2,2,1,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1997,2,2,2,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1998,2,2,2,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,1999,2,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2000,2,2,2,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2001,2,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2002,2,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2003,1,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2004,1,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2005,1,2,1,2,2,2,2,2,2,2
Trinidad and Tobago,10.691803,-61.222503,2006,1,2,1,2,2,2,2,2,2,1
Trinidad and Tobago,10.691803,-61.222503,2007,1,1,1,2,2,2,2,2,2,1
Trinidad and Tobago,10.691803,-61.222503,2008,1,2,1,2,2,2,1,1,2,0
Trinidad and Tobago,10.691803,-61.222503,2009,1,2,1,2,2,2,2,1,2,0
Trinidad and Tobago,10.691803,-61.222503,2010,1,2,1,2,2,2,2,2,2,0
Trinidad and Tobago,10.691803,-61.222503,2011,1,2,1,2,2,2,1,2,2,1
Tunisia,33.886917,9.537499,1981,2,1,0,-999,1,2,1,1,2,1
Tunisia,33.886917,9.537499,1982,2,1,1,1,1,2,1,1,1,1
Tunisia,33.886917,9.537499,1983,2,0,1,2,2,2,0,1,2,0
Tunisia,33.886917,9.537499,1984,2,1,1,1,2,2,1,1,1,1
Tunisia,33.886917,9.537499,1985,2,0,1,1,2,2,0,0,0,2
Tunisia,33.886917,9.537499,1986,1,0,0,1,1,2,0,0,1,1
Tunisia,33.886917,9.537499,1987,2,1,1,1,1,2,1,1,1,1
Tunisia,33.886917,9.537499,1988,2,0,1,1,1,1,1,0,0,2
Tunisia,33.886917,9.537499,1989,2,0,1,1,1,1,1,0,1,2
Tunisia,33.886917,9.537499,1990,2,0,0,1,1,1,0,1,1,1
Tunisia,33.886917,9.537499,1991,2,0,0,1,1,1,0,1,0,0
Tunisia,33.886917,9.537499,1992,2,0,0,1,1,2,1,1,1,1
Tunisia,33.886917,9.537499,1993,2,0,0,1,1,2,1,1,0,1
Tunisia,33.886917,9.537499,1994,2,0,0,0,1,2,0,1,1,1
Tunisia,33.886917,9.537499,1995,2,0,0,1,1,2,0,1,1,0
Tunisia,33.886917,9.537499,1996,2,1,1,1,1,2,1,0,1,1
Tunisia,33.886917,9.537499,1997,1,0,0,1,1,2,0,0,1,2
Tunisia,33.886917,9.537499,1998,2,0,0,1,1,1,0,0,1,1
Tunisia,33.886917,9.537499,1999,2,1,1,1,1,1,1,1,1,1
Tunisia,33.886917,9.537499,2000,1,0,0,0,1,1,0,0,1,2
Tunisia,33.886917,9.537499,2001,2,0,0,1,1,1,1,1,0,1
Tunisia,33.886917,9.537499,2002,2,0,0,1,1,1,1,1,1,1
Tunisia,33.886917,9.537499,2003,2,0,0,0,0,2,0,1,0,1
Tunisia,33.886917,9.537499,2004,2,0,0,1,0,2,0,1,0,1
Tunisia,33.886917,9.537499,2005,1,0,0,1,0,2,0,1,0,1
Tunisia,33.886917,9.537499,2006,1,0,0,1,0,2,0,1,0,1
Tunisia,33.886917,9.537499,2007,2,0,0,0,1,0,0,1,0,1
Tunisia,33.886917,9.537499,2008,1,0,0,0,1,0,0,0,0,1
Tunisia,33.886917,9.537499,2009,2,0,0,0,1,0,0,0,0,0
Tunisia,33.886917,9.537499,2010,1,0,0,0,1,0,0,0,0,0
Tunisia,33.886917,9.537499,2011,0,0,0,1,2,0,1,1,0,2
Turkey,38.963745,35.243322,1981,2,0,0,0,1,2,1,0,2,0
Turkey,38.963745,35.243322,1982,1,1,1,0,1,2,0,1,1,0
Turkey,38.963745,35.243322,1983,1,1,1,0,1,1,1,1,1,1
Turkey,38.963745,35.243322,1984,2,0,0,0,1,1,1,1,0,1
Turkey,38.963745,35.243322,1985,2,0,1,0,2,1,1,1,0,2
Turkey,38.963745,35.243322,1986,1,0,0,0,1,1,2,1,1,1
Turkey,38.963745,35.243322,1987,2,0,0,0,1,1,1,1,1,1
Turkey,38.963745,35.243322,1988,2,0,1,0,1,2,2,1,0,1
Turkey,38.963745,35.243322,1989,1,0,1,0,1,2,0,1,0,2
Turkey,38.963745,35.243322,1990,2,0,0,0,1,2,0,1,0,1
Turkey,38.963745,35.243322,1991,1,0,0,1,1,2,2,1,0,1
Turkey,38.963745,35.243322,1992,0,1,0,0,1,2,1,1,0,1
Turkey,38.963745,35.243322,1993,0,1,0,0,1,2,1,1,1,1
Turkey,38.963745,35.243322,1994,0,0,0,0,1,2,1,1,1,1
Turkey,38.963745,35.243322,1995,0,0,0,1,1,2,1,1,1,1
Turkey,38.963745,35.243322,1996,0,0,0,1,2,2,1,1,1,1
Turkey,38.963745,35.243322,1997,0,0,0,1,2,2,0,1,0,2
Turkey,38.963745,35.243322,1998,1,0,0,0,2,1,1,1,1,1
Turkey,38.963745,35.243322,1999,0,0,0,1,1,0,1,1,1,1
Turkey,38.963745,35.243322,2000,0,0,0,0,1,0,0,1,1,2
Turkey,38.963745,35.243322,2001,1,0,0,1,1,0,1,1,0,1
Turkey,38.963745,35.243322,2002,1,0,0,1,2,0,1,1,1,0
Turkey,38.963745,35.243322,2003,1,0,0,1,1,1,0,1,1,0
Turkey,38.963745,35.243322,2004,1,0,0,1,1,2,0,1,0,0
Turkey,38.963745,35.243322,2005,0,0,0,1,1,1,0,1,0,0
Turkey,38.963745,35.243322,2006,1,0,0,1,1,2,0,1,1,0
Turkey,38.963745,35.243322,2007,1,0,0,1,1,2,0,1,0,1
Turkey,38.963745,35.243322,2008,0,0,0,0,1,2,0,0,0,0
Turkey,38.963745,35.243322,2009,0,0,0,0,2,2,1,1,0,1
Turkey,38.963745,35.243322,2010,1,0,0,0,2,2,0,1,0,1
Turkey,38.963745,35.243322,2011,0,0,0,0,2,2,1,1,0,1
Turkmenistan,38.969719,59.556278,1981,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1982,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1983,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1984,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1985,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1986,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1987,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1988,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1989,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1990,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1991,,,,,,,,,,
Turkmenistan,38.969719,59.556278,1992,2,1,1,0,1,0,0,0,1,0
Turkmenistan,38.969719,59.556278,1993,2,1,2,1,1,1,0,0,2,0
Turkmenistan,38.969719,59.556278,1994,2,1,1,0,1,1,0,0,2,1
Turkmenistan,38.969719,59.556278,1995,1,1,1,0,1,1,0,0,2,1
Turkmenistan,38.969719,59.556278,1996,2,1,1,0,1,1,0,0,1,0
Turkmenistan,38.969719,59.556278,1997,2,2,0,0,1,1,0,0,1,1
Turkmenistan,38.969719,59.556278,1998,2,1,0,0,1,1,0,0,1,0
Turkmenistan,38.969719,59.556278,1999,2,1,0,1,1,1,0,0,0,0
Turkmenistan,38.969719,59.556278,2000,1,1,0,1,1,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2001,2,1,1,0,1,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2002,2,1,0,0,1,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2003,1,0,0,0,0,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2004,1,0,0,1,1,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2005,2,0,0,0,0,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2006,1,0,0,0,1,0,0,1,0,0
Turkmenistan,38.969719,59.556278,2007,1,0,0,0,0,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2008,2,0,0,0,0,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2009,2,0,0,0,0,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2010,2,0,0,0,1,0,0,0,0,0
Turkmenistan,38.969719,59.556278,2011,2,0,0,0,1,0,0,0,0,0
Tuvalu,-7.109535,177.64933,1981,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1982,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1983,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1984,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1985,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1986,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1987,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1988,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1989,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1990,,,,,-999,-999,,,,
Tuvalu,-7.109535,177.64933,1991,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1992,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1993,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1994,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1995,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1996,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1997,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1998,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,1999,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,2000,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,2001,2,2,2,2,2,2,2,2,2,2
Tuvalu,-7.109535,177.64933,2002,,,,,2,2,,,2,
Tuvalu,-7.109535,177.64933,2003,2,2,2,2,2,2,1,2,2,2
Tuvalu,-7.109535,177.64933,2004,2,2,2,2,2,2,2,2,2,2
Tuvalu,-7.109535,177.64933,2005,2,2,2,2,2,2,1,2,0,2
Tuvalu,-7.109535,177.64933,2006,2,2,2,2,2,2,1,2,1,2
Tuvalu,-7.109535,177.64933,2007,2,2,2,2,2,2,0,2,1,2
Tuvalu,-7.109535,177.64933,2008,2,2,2,2,2,2,0,2,1,1
Tuvalu,-7.109535,177.64933,2009,2,2,2,2,2,2,0,2,2,1
Tuvalu,-7.109535,177.64933,2010,2,2,2,2,2,2,0,2,2,1
Tuvalu,-7.109535,177.64933,2011,2,2,2,2,2,2,0,2,2,1
Uganda,1.373333,32.290275,1981,0,0,0,1,1,0,1,0,2,1
Uganda,1.373333,32.290275,1982,0,0,0,1,1,1,1,1,1,1
Uganda,1.373333,32.290275,1983,0,0,0,1,1,1,1,1,0,1
Uganda,1.373333,32.290275,1984,0,0,0,2,1,1,0,1,2,0
Uganda,1.373333,32.290275,1985,-77,-77,-77,-77,1,-77,-77,-77,-77,-77
Uganda,1.373333,32.290275,1986,0,1,0,1,1,2,1,0,2,2
Uganda,1.373333,32.290275,1987,0,0,1,0,1,1,1,0,2,1
Uganda,1.373333,32.290275,1988,0,0,0,0,1,1,1,0,2,2
Uganda,1.373333,32.290275,1989,0,0,0,0,1,2,1,0,2,2
Uganda,1.373333,32.290275,1990,1,0,0,0,1,2,1,1,1,1
